vendor_id,avg_monthly_upi_inflow,upi_inflow_trend_pct,upi_inflow_volatility,upi_txn_count_monthly,avg_ticket_size,gig_order_volume_monthly,gig_order_trend_pct,business_vintage_months,bank_account_tenure_months,cash_recycling_score,existing_credit_lines,seasonal_dependency_index,gst_registered,epfo_active,label
V00632,39493.0,2.1019774046161324,0.42977267850762374,387.0,102.0,212.0,-6.938625458272034,12.0,15.0,0.5370561364863351,2,0.548,0,0,1
V00633,44865.0,-2.424734055507348,0.466680508559664,235.0,191.0,99.0,-3.1290233924994726,39.0,29.0,0.538168217032425,3,0.533,0,0,1
V00634,59132.0,-1.7391161732226683,0.3698756854296574,304.0,194.0,234.0,-2.8485984178016444,40.0,42.0,0.3322289797847989,0,0.198,0,0,0
V00635,79482.0,1.8792384435520253,0.14542609362192205,297.0,267.0,314.0,-1.0957251557988676,28.0,30.0,0.26001610731605795,0,0.419,1,0,1
V00636,80041.0,-2.0344596428273936,0.37782875191305176,250.0,320.0,234.0,-8.328177244788847,30.0,31.0,0.4118982338211241,1,0.462,0,0,1
V00637,136302.0,-2.642191738729921,0.31947165578518033,356.0,383.0,172.0,-4.803531575734284,27.0,27.0,0.45111783592068894,3,0.154,0,0,1
V00638,81057.0,-0.9221149130434493,0.09553968425316298,306.0,265.0,119.0,3.7038686994408607,36.0,29.0,0.09380692211496847,0,0.2,0,0,0
V00639,61941.0,-4.434220746817093,0.31569379393756564,541.0,115.0,260.0,-10.92742366261224,14.0,14.0,0.4815635013535354,2,0.428,0,0,1
V00640,81052.0,-3.973912433623499,0.3485959220163195,370.0,219.0,123.0,-2.7145111036993974,18.0,17.0,0.5618333207349622,4,0.093,0,0,1
V00641,78209.0,-1.9237647900962798,0.06642000961370106,390.0,201.0,267.0,1.39259542195165,41.0,38.0,0.14985292496408947,0,0.341,0,0,0
V00642,20180.0,-4.811910245741265,0.33502180267541265,253.0,80.0,117.0,0.25792659434543563,2.0,1.0,0.351760952876082,0,0.166,0,0,1
V00643,84088.0,0.04836200481089037,0.2569770249917777,421.0,200.0,224.0,0.46038197575285345,24.0,21.0,0.6763150482478796,1,0.459,0,0,0
V00644,73640.0,-0.5151624180217664,0.298010929763205,381.0,193.0,329.0,-0.1479103730737783,34.0,31.0,0.24570907581022347,2,0.273,0,0,1
V00645,84217.0,3.916881651856369,0.15724298218596014,385.0,219.0,236.0,5.3158479023774525,61.0,65.0,0.0,0,0.359,1,0,0
V00646,60068.0,4.516574834085275,0.02,387.0,155.0,273.0,-2.6804154599681915,39.0,39.0,0.0,0,0.189,0,0,0
V00647,97897.0,-1.5257314099322208,0.0742051693313405,368.0,266.0,296.0,0.4480141292164481,24.0,23.0,0.12995625440945388,0,0.396,0,0,0
V00648,85783.0,1.6242966352872297,0.08044513571834548,146.0,589.0,130.0,-1.35970838914311,32.0,28.0,0.17045360344318417,0,0.396,1,0,0
V00649,108044.0,-3.86695740848571,0.3454466080694358,363.0,298.0,281.0,-4.159187378987962,20.0,21.0,0.5120558711386449,2,0.447,1,0,0
V00650,120468.0,-6.581075086315958,0.2911507504235323,461.0,262.0,198.0,4.019054130713572,29.0,31.0,0.5642042522397612,2,0.494,0,0,1
V00651,122305.0,-2.4759666621382213,0.4344775123716061,227.0,539.0,141.0,-1.6802490224399818,13.0,11.0,0.6023327500149044,1,0.591,0,0,1
V00652,82588.0,-8.051086142745426,0.42542648976018366,227.0,364.0,237.0,-5.761112953403272,26.0,30.0,0.6181461819771329,0,0.0,1,0,1
V00653,115005.0,-3.5175306839940363,0.100334247541108,391.0,294.0,206.0,4.116296020048926,23.0,15.0,0.02590812540267723,1,0.165,0,0,0
V00654,51192.0,-10.577790739760987,0.3657986056972358,240.0,214.0,232.0,-5.210952554049264,2.0,3.0,0.26430814999637486,1,0.065,0,0,1
V00655,105194.0,-5.728997723967919,0.19435789974005,397.0,265.0,80.0,-6.30148231672726,42.0,42.0,0.4058007446618363,2,0.485,0,0,1
V00656,88746.0,-4.329014062898545,0.295880891918685,506.0,175.0,225.0,-6.953438457168562,59.0,59.0,0.3801377716168445,2,0.365,0,0,1
V00657,109993.0,-2.0168472247452254,0.021047712027909414,272.0,404.0,271.0,4.2198925811686685,7.0,4.0,0.08618253678552136,0,0.275,0,0,0
V00658,83928.0,2.0553261243799668,0.07892810098961932,104.0,809.0,149.0,-2.5152054729824402,26.0,27.0,0.0,0,0.239,0,0,0
V00659,56906.0,-1.8842486942455672,0.10262119828246262,249.0,228.0,290.0,0.3672579363568802,44.0,43.0,0.1853806320282098,0,0.025,0,0,0
V00660,90533.0,-4.484969372572279,0.4919685130765298,313.0,290.0,296.0,3.583808379807787,38.0,42.0,0.15584254549304613,2,0.26,0,0,1
V00661,62290.0,4.817753356100918,0.0783564341400543,460.0,135.0,256.0,1.3286153315147669,33.0,28.0,0.007694141240926863,0,0.159,0,0,0
V00662,40923.0,3.4523324189956197,0.11972588200046089,317.0,129.0,358.0,4.0688724630162545,30.0,31.0,0.22775499761695306,0,0.08,1,0,0
V00663,99024.0,4.5082825201503525,0.06009771629987184,285.0,347.0,186.0,7.194440529247057,16.0,11.0,0.0,0,0.225,1,0,0
V00664,61704.0,-4.622383651660649,0.392841727124383,255.0,242.0,308.0,-2.9405906137486792,18.0,17.0,0.44708905315445824,0,0.287,0,0,1
V00665,84384.0,-2.4759385483713365,0.09251834871478994,375.0,225.0,319.0,1.6166644377860488,65.0,63.0,0.04380494506017675,1,0.366,0,0,0
V00666,84887.0,0.10432879923996019,0.02,416.0,204.0,263.0,0.9043676126397577,19.0,17.0,0.12987681114725871,1,0.283,0,0,0
V00667,92354.0,1.4836898049654377,0.15086854393281687,220.0,419.0,270.0,-0.55599537420687,17.0,14.0,0.0,1,0.057,0,0,0
V00668,109862.0,-0.8201568908676289,0.0948422328405234,411.0,267.0,264.0,3.1515089744792557,46.0,50.0,0.09679623274044905,0,0.102,0,0,0
V00669,58108.0,-1.6600695155682077,0.06504326206056396,430.0,135.0,372.0,1.3169713758261345,24.0,19.0,0.0,1,0.226,0,0,0
V00670,120837.0,-1.81144583044739,0.1655515833562703,274.0,441.0,278.0,2.6874925646987133,10.0,12.0,0.18491940777824933,0,0.054,0,0,0
V00671,97818.0,2.957940806653352,0.08788776269183146,246.0,397.0,242.0,2.3434047648726786,20.0,19.0,0.0,0,0.142,0,0,0
V00672,21761.0,-1.3009462908666436,0.41264222149360824,171.0,127.0,300.0,-2.505267427709594,2.0,1.0,0.17954621283552766,1,0.638,0,0,1
V00673,77629.0,1.8753964726218773,0.17365304927903275,353.0,220.0,191.0,-2.746868822717738,14.0,19.0,0.5981604106132112,3,0.349,0,0,1
V00674,116989.0,-0.19824270592954502,0.034597473124895924,308.0,380.0,344.0,-2.7569761286297947,34.0,31.0,0.06284395569964765,0,0.075,0,0,0
V00675,106302.0,-0.09011119694044278,0.03624996592083334,340.0,312.0,244.0,6.185817124049119,15.0,12.0,0.13100363464253728,0,0.089,0,0,0
V00676,81756.0,0.16230115756459876,0.11639672955792743,222.0,368.0,302.0,-0.049406879966499784,13.0,10.0,0.0,0,0.322,1,0,0
V00677,70567.0,3.9708908823869997,0.10620970802995935,329.0,214.0,262.0,-3.0321083402338784,38.0,42.0,0.06286622947803845,0,0.275,0,0,0
V00678,58186.0,-0.24418692930328412,0.1373206110895348,354.0,164.0,290.0,0.5978928448884284,22.0,24.0,0.1977677954087265,0,0.241,0,0,0
V00679,61677.0,-5.251197379466077,0.32134425446642756,303.0,203.0,298.0,-5.496502880787209,11.0,10.0,0.5018304425170087,1,0.29,0,0,1
V00680,63529.0,-1.5610040443732867,0.13908751795013113,340.0,187.0,194.0,0.6371217125520177,40.0,37.0,0.23976479999051578,0,0.065,0,0,0
V00681,105504.0,-2.739986884912055,0.4230138860751612,380.0,278.0,196.0,-1.6319773563631461,2.0,1.0,0.5956660985742155,2,0.158,0,0,0
V00682,131826.0,-0.5417251244797532,0.15188649249865904,367.0,359.0,278.0,1.6273267952299726,24.0,23.0,0.17454960667494213,0,0.279,1,0,0
V00683,103803.0,1.154204255144564,0.1608531896141981,450.0,230.0,365.0,0.7802223182505917,29.0,30.0,0.03686049757743451,0,0.152,0,0,0
V00684,59716.0,0.2951375222592471,0.3012475835084817,188.0,317.0,207.0,-1.8270840568008653,9.0,3.0,0.7126932598619968,3,0.331,0,0,1
V00685,74462.0,-0.7889965482272241,0.34908086437035435,277.0,269.0,189.0,-1.6056524553725544,18.0,16.0,0.294459678060358,3,0.368,0,0,0
V00686,94565.0,5.037281896803927,0.095796116004275,237.0,400.0,241.0,0.28738385670461297,51.0,52.0,0.07357498845557299,0,0.216,0,0,0
V00687,138249.0,-1.4657760906432333,0.0783543519316927,122.0,1130.0,269.0,-1.0710895838477335,55.0,50.0,0.19962845925116543,1,0.323,0,0,0
V00688,78311.0,-3.4306756695695837,0.27730136197016,503.0,156.0,257.0,-3.22694374446555,36.0,38.0,0.595485681549962,0,0.158,0,0,1
V00689,68972.0,-5.81218791678878,0.28400072260137343,342.0,202.0,153.0,-5.529086012699721,54.0,58.0,0.2045335158644221,0,0.533,0,0,1
V00690,79782.0,-7.3765405201271035,0.3130342166501728,253.0,316.0,253.0,-9.787934335578862,49.0,47.0,0.4826990280408057,1,0.373,0,0,1
V00691,109485.0,-0.3062265102297854,0.051237561729223974,300.0,365.0,225.0,-0.8928442892422084,23.0,16.0,0.27855731409151563,1,0.032,0,0,0
V00692,74272.0,-5.096927610168057,0.21056372923817604,287.0,259.0,224.0,-4.373532825874431,22.0,16.0,0.7448148249178751,2,0.317,0,0,1
V00693,80933.0,0.9861752550422169,0.07584296864701012,370.0,219.0,227.0,0.7735001993182608,39.0,36.0,0.011119362670960108,2,0.394,0,0,0
V00694,80742.0,-5.457970200185974,0.27112117931032464,262.0,308.0,160.0,0.2842278428787889,10.0,9.0,0.37975825196324786,1,0.124,0,0,1
V00695,110465.0,-1.4540756571617148,0.19381947254058546,426.0,259.0,243.0,-2.3308220744597343,23.0,21.0,0.0,0,0.374,0,0,0
V00696,113810.0,-0.8292269830590588,0.08617054731645984,317.0,359.0,254.0,0.1514944740342502,43.0,40.0,0.0,0,0.185,0,0,0
V00697,32326.0,1.5136399842259076,0.1250192735779848,249.0,130.0,282.0,-0.1253624622406062,30.0,24.0,0.13979592390097978,0,0.389,0,0,0
V00698,95661.0,2.5109262839530446,0.3859028098653094,368.0,260.0,287.0,-7.054418353104413,54.0,50.0,0.47269184700424005,2,0.128,0,0,1
V00699,80948.0,-3.328043296724586,0.02,362.0,223.0,172.0,-0.5154758218250902,22.0,21.0,0.11726399776601443,1,0.24,0,0,0
V00700,76602.0,-0.6458479697900126,0.12378388634531604,300.0,256.0,241.0,-1.8063996420239836,31.0,25.0,0.2623696058082591,0,0.169,0,0,0
V00701,44010.0,-3.4710807858576893,0.07893130145200011,267.0,165.0,302.0,-5.6201015604273366,20.0,21.0,0.20751361169863192,3,0.48,0,0,1
V00702,51040.0,5.1026494745267765,0.1309921175611622,205.0,249.0,398.0,-0.34896487256923,41.0,42.0,0.0,0,0.007,0,0,0
V00703,106666.0,-3.203063457935838,0.337712735128672,294.0,362.0,295.0,-4.107411141249883,30.0,28.0,0.3071106527231628,1,0.414,0,0,1
V00704,79313.0,0.057774217962525354,0.18462154470694117,242.0,327.0,306.0,-5.532808993333263,11.0,12.0,0.4859601485666708,2,0.43,0,0,1
V00705,69126.0,2.906261695763807,0.10934111232216207,342.0,202.0,227.0,3.1348088599688584,33.0,28.0,0.03276859062791263,0,0.113,1,0,0
V00706,89023.0,-1.2317244876755198,0.423177722545784,428.0,208.0,190.0,-5.183029728437152,24.0,27.0,0.22935709246970154,1,0.266,0,0,1
V00707,49068.0,-6.3921345305360715,0.42547977187886543,265.0,185.0,194.0,-1.0916265713178617,45.0,43.0,0.6656592249840172,1,0.315,0,0,1
V00708,60829.0,-4.617794812428917,0.31212290082092486,228.0,267.0,316.0,-6.675976345406242,2.0,7.0,0.3148978123202961,3,0.538,1,0,1
V00709,114142.0,-3.71505848931504,0.40857042766706464,172.0,663.0,157.0,-2.727265450634653,39.0,39.0,0.3319491021490564,2,0.51,0,0,1
V00710,54106.0,0.7328150632081553,0.11610406211918378,386.0,140.0,298.0,-1.698317359914771,55.0,52.0,0.09149901380687883,0,0.254,1,0,0
V00711,101881.0,-0.37838932032182254,0.1358562691366001,382.0,266.0,275.0,1.3451417286866116,19.0,17.0,0.13484480629977746,0,0.205,0,0,1
V00712,93642.0,2.9172275907395093,0.1588361275927482,358.0,262.0,238.0,2.3541333393092403,26.0,22.0,0.13858964509320174,2,0.25,0,0,0
V00713,118429.0,-2.9606433667139416,0.16971675324589103,269.0,440.0,195.0,-6.121868807144656,22.0,27.0,0.5734599120310504,3,0.16,0,0,1
V00714,118037.0,-6.51940350547032,0.5142822808226176,126.0,940.0,188.0,-3.5860792850152032,16.0,15.0,0.5153724263845729,0,0.271,0,0,1
V00715,31459.0,-10.009420069916546,0.3685003418941368,191.0,165.0,138.0,-8.59338793347688,18.0,19.0,0.5053931754067698,4,0.632,0,0,1
V00716,92328.0,2.3017747156789885,0.03410712121749332,393.0,235.0,156.0,1.1136208753142096,30.0,30.0,0.003123044908780459,0,0.478,0,1,0
V00717,98763.0,0.350106525943785,0.1326514740799427,278.0,355.0,297.0,5.169477852250143,20.0,21.0,0.10112039094584382,1,0.362,0,0,0
V00718,111798.0,-0.7940202154027984,0.22263539256716006,354.0,316.0,199.0,-2.7849701315824467,39.0,41.0,0.28016115751881554,2,0.626,0,0,1
V00719,73731.0,-1.626828654541134,0.04985846114827973,281.0,262.0,184.0,5.383580673225186,14.0,14.0,0.0,1,0.081,0,0,0
V00720,95011.0,0.4031645216390924,0.09363319210256714,412.0,231.0,353.0,-4.635344002906526,13.0,16.0,0.005277395711907357,0,0.148,0,0,0
V00721,96247.0,2.238341994769141,0.18993921336408492,243.0,396.0,325.0,1.281875378431777,67.0,69.0,0.049582891418263865,1,0.064,0,0,0
V00722,98699.0,-0.8950793986936477,0.3731040665795094,110.0,895.0,140.0,3.6570779913553935,13.0,8.0,0.31491447418900564,3,0.372,0,0,1
V00723,87373.0,2.0881348115966465,0.11342938429650258,369.0,236.0,213.0,-1.6588035742788603,45.0,43.0,0.04635254776969662,0,0.269,0,0,0
V00724,140384.0,2.316603668316845,0.16492609306767256,417.0,337.0,252.0,0.5736305374923709,37.0,37.0,0.0,1,0.296,1,0,0
V00725,128429.0,-7.659938991665211,0.3789712320855364,253.0,507.0,349.0,-6.926511131619774,33.0,33.0,0.4176233327647947,1,0.269,0,0,1
V00726,58250.0,-5.930199603316902,0.09592521707136598,335.0,174.0,232.0,-1.2866435022311828,23.0,24.0,0.0477539438407145,0,0.214,0,0,0
V00727,112151.0,-5.424242751459188,0.2724933090803761,390.0,288.0,388.0,-4.742747177086063,27.0,25.0,0.3385766399133615,2,0.358,0,0,1
V00728,102398.0,-3.6291568508344896,0.05838552355231366,276.0,371.0,394.0,2.279530656484034,21.0,21.0,0.09838884780428991,1,0.413,0,0,1
V00729,95551.0,-2.6956948335218067,0.17927773005747175,440.0,217.0,387.0,-3.7304361085203883,16.0,15.0,0.5215009638445192,5,0.389,0,0,1
V00730,97333.0,0.2977793094822492,0.3908054441076799,536.0,181.0,306.0,2.486906366789336,27.0,21.0,0.8285428075510478,0,0.669,0,0,1
V00731,61836.0,0.695246343078745,0.1937853255026898,560.0,110.0,203.0,4.8100239548777886,20.0,19.0,0.055895228360733136,0,0.527,0,0,0
V00732,77649.0,4.297502307595229,0.02,376.0,206.0,281.0,1.1131374016515145,33.0,34.0,0.0,0,0.167,0,0,0
V00733,83715.0,1.239627851552675,0.18372236496005354,438.0,191.0,241.0,2.056269501712848,48.0,42.0,0.15532029626857313,0,0.282,1,0,0
V00734,77230.0,-2.8650365800126756,0.23236010784596411,258.0,299.0,132.0,-1.4394975556247025,2.0,3.0,0.16136114093447312,2,0.378,0,0,1
V00735,81152.0,-7.409373449641233,0.075387229325943,194.0,418.0,228.0,-0.4642033251654303,13.0,8.0,0.40573748614226735,3,0.418,0,0,1
V00736,75957.0,-4.211216580205288,0.3166686163999011,284.0,268.0,394.0,-3.278887439532184,2.0,1.0,0.4225893072971381,0,0.087,0,0,1
V00737,93057.0,1.5333979211502018,0.1152934446796318,334.0,279.0,221.0,0.5439565579698584,30.0,29.0,0.1333874177815876,1,0.179,1,0,0
V00738,90653.0,-3.4795401430661004,0.19777311879921813,490.0,185.0,107.0,-4.718077471064429,2.0,1.0,0.5951226229757204,1,0.591,0,0,1
V00739,45761.0,-0.4276970516996008,0.1938828914456547,427.0,107.0,296.0,1.7169319272095234,17.0,14.0,0.15505788324069864,0,0.151,1,0,0
V00740,85997.0,-9.086198815441591,0.1580876394673546,349.0,246.0,212.0,-4.8942705327085605,19.0,18.0,0.7355232125996423,2,0.645,0,0,1
V00741,20000.0,-1.034757450151945,0.3187913960196496,372.0,54.0,283.0,-0.4083532697930532,45.0,44.0,0.8062638989442606,2,0.574,1,0,1
V00742,55172.0,4.078437757832626,0.20386192015218152,378.0,146.0,264.0,0.9317460338502027,10.0,9.0,0.0,0,0.1,0,0,0
V00743,104055.0,-5.791693486955182,0.30909989356779677,322.0,323.0,267.0,2.213268002974749,35.0,37.0,0.6098323110185053,2,0.554,0,0,1
V00744,97777.0,1.5032185460157672,0.15865588811920026,307.0,319.0,324.0,2.5796642765634186,4.0,2.0,0.0,0,0.218,0,0,0
V00745,92347.0,-2.6721062072748367,0.37532127902526435,226.0,408.0,303.0,-4.4567744766223685,20.0,13.0,0.4139802630259741,2,0.091,0,0,1
V00746,60527.0,1.4847880115105876,0.11623881373377207,369.0,164.0,265.0,3.49771939794421,33.0,32.0,0.0,1,0.06,0,0,0
V00747,88270.0,-0.66209135693403,0.10890434097515163,222.0,397.0,220.0,-0.12433290646611805,23.0,17.0,0.0,1,0.073,0,0,1
V00748,90335.0,2.3594726828767376,0.02,451.0,200.0,337.0,1.1294115794749593,28.0,22.0,0.08444751156599833,0,0.162,0,0,0
V00749,85793.0,0.4079782186641523,0.17592979052482963,411.0,209.0,437.0,0.8068081002641555,11.0,9.0,0.0,0,0.041,0,0,0
V00750,83504.0,3.1486532815871415,0.19836435408803066,395.0,212.0,281.0,4.207506434411134,22.0,24.0,0.04257656332509625,0,0.12,0,1,0
V00751,33660.0,1.489485222709105,0.07627256925619193,363.0,93.0,312.0,1.0430125028166526,24.0,17.0,0.08923173798977743,0,0.114,0,0,0
V00752,115398.0,0.6146862684579488,0.09682991351377508,138.0,834.0,259.0,1.2675915021934387,53.0,57.0,0.11766668044107367,1,0.291,0,0,0
V00753,88675.0,2.6432496243022374,0.33182812905720616,473.0,187.0,120.0,-8.000662622406043,21.0,17.0,0.3736891602924907,2,0.747,0,0,1
V00754,128941.0,2.0406162714204705,0.032847189484235664,375.0,344.0,340.0,0.8865471056061689,60.0,54.0,0.12278914953713421,0,0.387,0,0,0
V00755,80405.0,-5.585424051117959,0.31427750236191787,260.0,309.0,173.0,-5.088997649707959,23.0,21.0,0.503787116013981,1,0.511,0,0,0
V00756,97070.0,-2.759948203387489,0.24549749512799332,339.0,286.0,202.0,-5.973662159751539,31.0,29.0,0.31710153130491125,1,0.696,0,0,1
V00757,131861.0,-8.997194463785394,0.06596408725730345,348.0,379.0,223.0,0.5589200511704946,17.0,20.0,0.4061205221086204,2,0.136,1,0,1
V00758,92316.0,-1.2367856358635547,0.2709404486286304,334.0,277.0,207.0,-1.0103774245963781,29.0,28.0,0.41190828638119537,1,0.388,0,0,1
V00759,103388.0,-3.4955806899233512,0.07136047917187839,375.0,275.0,279.0,4.830141773355096,30.0,30.0,0.0,0,0.281,0,0,1
V00760,69791.0,-6.088608086278575,0.21845164499293412,321.0,218.0,210.0,-3.70907884861046,28.0,28.0,0.5142607805555208,2,0.445,0,0,1
V00761,77707.0,1.4362870296664443,0.11527973779476905,289.0,269.0,334.0,1.4697722099892654,49.0,55.0,0.0,2,0.399,0,0,0
V00762,86362.0,1.3864143923740722,0.1425835698723125,284.0,304.0,256.0,2.5522929761026485,27.0,25.0,0.04382247134551691,0,0.247,0,0,0
V00763,90142.0,-10.945631193632469,0.3533089780472622,311.0,290.0,250.0,-9.065589094754142,26.0,27.0,0.40123631762650075,5,0.322,0,0,1
V00764,33463.0,-8.857718097483597,0.3913162056295254,329.0,102.0,145.0,0.07722718250194804,4.0,4.0,0.6072838500771941,2,0.328,0,0,1
V00765,87005.0,-2.094918907177127,0.3367243032160614,130.0,672.0,215.0,-3.163045928764031,11.0,12.0,0.13497867398049682,3,0.347,0,0,1
V00766,57734.0,-3.2231822639872854,0.4205748405975105,435.0,133.0,129.0,-5.681652411058653,40.0,38.0,0.425126116122008,1,0.354,0,0,1
V00767,51628.0,-4.021270783084848,0.07286456247780186,309.0,167.0,367.0,1.4067215511106423,17.0,18.0,0.46503304600200057,1,0.214,0,0,1
V00768,26198.0,0.8548755451425074,0.025300584028010952,206.0,127.0,394.0,-1.6275113135214119,32.0,31.0,0.044167247209483035,0,0.069,0,0,0
V00769,89811.0,1.4975801360045091,0.1558322436365449,207.0,434.0,321.0,-0.1067450059030518,37.0,32.0,0.022152593466218486,0,0.488,0,0,0
V00770,57882.0,-7.640653167607839,0.3747984981791842,264.0,219.0,225.0,-2.976989494894392,64.0,67.0,0.5368599749182955,1,0.13,0,0,1
V00771,76266.0,-9.899338538420242,0.39360863625197695,427.0,179.0,378.0,1.3584449290367422,46.0,43.0,0.3174545556809513,0,0.285,1,0,1
V00772,79789.0,-0.08487061258462525,0.23039764450327932,396.0,201.0,296.0,-0.1743462018855424,15.0,10.0,0.15680279225283933,0,0.24,0,0,0
V00773,53093.0,-2.295469671254673,0.27331180618629053,214.0,248.0,285.0,-4.499369263405788,22.0,22.0,0.1718601058444137,0,0.181,0,0,1
V00774,90180.0,0.20926541451757408,0.11726362301737386,275.0,329.0,195.0,-0.42339456562782984,25.0,26.0,0.0,0,0.177,0,0,0
V00775,113271.0,-4.927966538210367,0.22273904890262608,209.0,542.0,191.0,-5.294344509775562,6.0,3.0,0.4268017464026547,3,0.417,0,0,1
V00776,115689.0,-4.665459729288945,0.29248661211434446,241.0,479.0,222.0,-1.7677227265560174,11.0,11.0,0.4115705919121075,0,0.164,0,1,1
V00777,89478.0,-6.4781897532410255,0.35458211032959586,257.0,348.0,140.0,-2.9359215027127608,8.0,6.0,0.2133737513163185,3,0.431,0,0,1
V00778,112428.0,-5.885473963036305,0.24995666015119897,164.0,684.0,116.0,-6.188818640776528,24.0,27.0,0.6029272016833163,2,0.087,0,0,1
V00779,91103.0,3.917505664003123,0.381733491792182,275.0,331.0,384.0,-1.086268644140615,20.0,18.0,0.5156848464229788,1,0.156,0,0,0
V00780,89457.0,-2.6666662350283508,0.34002815760700417,303.0,296.0,256.0,-2.650355671988043,7.0,7.0,0.7067244387315472,2,0.232,0,0,1
V00781,73254.0,-1.5566581863063251,0.18558876567610055,538.0,136.0,198.0,3.0827473414150606,55.0,53.0,0.064655157299566,0,0.369,0,0,0
V00782,92581.0,0.42902312111572827,0.05460380016151763,278.0,333.0,304.0,0.34940882291989805,47.0,46.0,0.19916000233109957,2,0.334,0,0,0
V00783,58229.0,-4.516952417996697,0.26920730758599665,326.0,179.0,172.0,-2.024874993530355,37.0,36.0,0.8626132352352259,3,0.225,1,0,1
V00784,95106.0,-1.7085486732595667,0.10060948670483856,278.0,342.0,300.0,-0.3797105050038019,24.0,21.0,0.051342241418147055,1,0.411,0,0,0
V00785,50970.0,1.2629559873325344,0.3461977483732523,165.0,310.0,176.0,-4.346734778598849,26.0,26.0,0.8218448837293866,3,0.286,0,0,1
V00786,50553.0,-0.08003813160667014,0.07433846235924203,245.0,206.0,337.0,-2.6054858778899526,51.0,44.0,0.030070872866625735,0,0.24,0,0,0
V00787,132116.0,3.0242858653514175,0.09691381568868178,405.0,326.0,168.0,2.372550250436804,25.0,23.0,0.16326590486419448,0,0.182,0,0,0
V00788,43021.0,0.7746783418689299,0.1414373631198406,101.0,424.0,272.0,0.4232869071140007,23.0,27.0,0.20462645581006517,1,0.14,0,0,0
V00789,113097.0,-0.6659938352857285,0.4291289642434219,183.0,617.0,260.0,-7.01521982542027,18.0,17.0,0.6001477655054241,1,0.483,0,0,1
V00790,124547.0,0.3664394930716398,0.0580182398964145,260.0,480.0,380.0,-1.022105834511779,38.0,38.0,0.14017503542282095,0,0.347,0,0,0
V00791,102769.0,-6.176811242294122,0.48520449317619213,386.0,266.0,345.0,-3.6942699890612065,17.0,15.0,0.36349646204714303,1,0.38,1,0,1
V00792,108467.0,-0.3231056354887625,0.425179429244735,243.0,446.0,159.0,-0.5989753006832657,14.0,11.0,0.3603542879339548,2,0.35,0,0,1
